LATITUDE,LONGITUDE,MUNICIPIO
-28.78,-51.61,NOVA PRATA
-28.06,-53.69,NOVA RAMADA
-28.99,-51.4,NOVA ROMA DO SUL
-29.85,-51.27,NOVA SANTA RITA
-27.9,-53.1,NOVO BARREIRO
-29.73,-52.94,NOVO CABRAIS
-29.67,-51.13,NOVO HAMBURGO
-27.57,-54.5,NOVO MACHADO
-27.56,-53.18,NOVO TIRADENTES
-29.88,-50.27,OSORIO
-27.71,-51.76,PAIM FILHO
-30.25,-50.51,PALMARES DO SUL
-27.89,-53.31,PALMEIRA DAS MISSOES
-27.35,-53.55,PALMITINHO
-28.29,-53.5,PANAMBI
-30.19,-52.37,PANTANO GRANDE
-28.59,-51.78,PARAI
-29.66,-53.14,PARAISO DO SUL
-29.63,-51.39,PARECI NOVO
-29.62,-50.83,PAROBE
-29.45,-52.96,PASSA SETE
-29.74,-52.27,PASSO DO SOBRADO
-28.26,-52.4,PASSO FUNDO
-29.55,-51.73,PAVERAMA
-31.86,-52.82,PEDRO OSORIO
-28.42,-53.65,PEJUCARA
-31.77,-52.34,PELOTAS
-29.44,-51.13,PICADA CAFE
-27.51,-53.21,PINHAL
-29.34,-53.3,PINHAL GRANDE
-27.21,-53.61,PINHEIRINHO DO VALE
-31.57,-53.38,PINHEIRO MACHADO
-28.04,-55.19,PIRAPO
-31.44,-53.1,PIRATINI
-27.32,-53.05,PLANALTO
-29.45,-51.67,POCO DAS ANTAS
-28.05,-52.67,PONTAO
-27.65,-52.48,PONTE PRETA
-29.7,-51.24,PORTAO
-30.03,-51.23,PORTO ALEGRE
-27.85,-55.01,PORTO LUCENA
-27.57,-54.66,PORTO MAUA
-27.73,-54.9,PORTO VERA CRUZ
-27.9,-55.13,PORTO XAVIER
-29.17,-52.2,POUSO NOVO
-29.51,-51.17,PRESIDENTE LUCENA
-29.24,-52.31,PROGRESSO
-28.75,-51.47,PROTASIO ALVES
-29,-52.15,PUTINGA
-30.38,-56.45,QUARAI
-29.35,-54.07,QUEVEDOS
-28.74,-53.09,QUINZE DE NOVEMBRO
-27.66,-53.63,REDENTORA
-29.11,-52.07,RELVADO
-29.81,-53.37,RESTINGA SECA
-27.3,-52.84,RIO DOS INDIOS
-32.03,-52.09,RIO GRANDE
-29.99,-52.37,RIO PARDO
-29.64,-50.45,RIOZINHO
-29.28,-51.86,ROCA SALES
-27.47,-53.16,RODEIO BONITO
-29.65,-50.57,ROLANTE
-27.76,-52.8,RONDA ALTA
-27.82,-52.91,RONDINHA
-28.13,-55.02,ROQUE GONZALES
-30.25,-54.91,ROSARIO DO SUL
-27.7,-53.13,SAGRADA FAMILIA
-28.39,-53.09,SALDANHA MARINHO
-29.08,-53.21,SALTO DO JACUI
-28.12,-54.83,SALVADOR DAS MISSOES
-29.43,-51.51,SALVADOR DO SUL
-27.95,-51.8,SANANDUVA
-28.35,-53.24,SANTA BARBARA DO SUL
-29.46,-52.08,SANTA CLARA DO SUL
-29.71,-52.42,SANTA CRUZ DO SUL
-29.68,-53.8,SANTA MARIA
-29.49,-50.99,SANTA MARIA DO HERVAL
-27.87,-54.48,SANTA ROSA
-29.16,-51.73,SANTA TEREZA
-33.51,-53.36,SANTA VITORIA DO PALMAR
-30.87,-53.11,SANTANA DA BOA VISTA
-30.89,-55.53,SANTANA DO LIVRAMENTO
-29.19,-54.86,SANTIAGO
-28.29,-54.26,SANTO ANGELO
-29.81,-50.52,SANTO ANTONIO DA PATRULHA
-28.51,-55.22,SANTO ANTONIO DAS MISSOES
-28.49,-52.02,SANTO ANTONIO DO PALMA
-28.39,-52.69,SANTO ANTONIO DO PLANALTO
-27.85,-53.77,SANTO AUGUSTO
-27.82,-54.66,SANTO CRISTO
-27.9,-51.64,SANTO EXPEDITO DO SUL
-28.66,-56,SAO BORJA
-28.53,-51.88,SAO DOMINGOS DO SUL
-29.55,-55.13,SAO FRANCISCO DE ASSIS
-29.44,-50.58,SAO FRANCISCO DE PAULA
-30.33,-54.32,SAO GABRIEL
-29.95,-51.72,SAO JERONIMO
-27.82,-51.82,SAO JOAO DA URTIGA
-29.61,-53.44,SAO JOAO DO POLESINE
-28.49,-51.7,SAO JORGE
-27.78,-53.12,SAO JOSE DAS MISSOES
-29.04,-52.29,SAO JOSE DO HERVAL
-29.52,-51.25,SAO JOSE DO HORTENCIO
-27.72,-54.12,SAO JOSE DO INHACORA
-32.01,-52.04,SAO JOSE DO NORTE
-27.76,-51.59,SAO JOSE DO OURO
-28.74,-50.06,SAO JOSE DOS AUSENTES
-29.76,-51.14,SAO LEOPOLDO
-31.36,-51.97,SAO LOURENCO DO SUL
-28.4,-54.96,SAO LUIZ GONZAGA
-28.97,-51.06,SAO MARCOS
-27.7,-53.96,SAO MARTINHO
-29.53,-53.85,SAO MARTINHO DA SERRA
-28.56,-54.55,SAO MIGUEL DAS MISSOES
-28.18,-55.26,SAO NICOLAU
-28.02,-54.93,SAO PAULO DAS MISSOES
-29.42,-51.51,SAO PEDRO DA SERRA
-28.12,-54.88,SAO PEDRO DO BUTIA
-29.62,-54.17,SAO PEDRO DO SUL
-29.58,-51.37,SAO SEBASTIAO DO CAI
-30.16,-53.56,SAO SEPE
-27.55,-52.52,SAO VALENTIM
-29.04,-51.76,SAO VALENTIM DO SUL
-27.78,-53.93,SAO VALERIO DO SUL
-29.36,-51.37,SAO VENDELINO
-29.69,-54.67,SAO VICENTE DO SUL
-29.63,-51,SAPIRANGA
-29.83,-51.14,SAPUCAIA DO SUL
-27.94,-52.92,SARANDI
-27.47,-53.4,SEBERI
-27.63,-53.94,SEDE NOVA
-29.26,-53.01,SEGREDO
-28.62,-52.95,SELBACH
-28.03,-54.54,SENADOR SALGADO FILHO
-30.61,-51.57,SENTINELA DO SUL
-28.71,-51.93,SERAFINA CORREA
-29.38,-52.26,SERIO
-27.98,-52.26,SERTAO
-30.46,-51.6,SERTAO SANTANA
-28.13,-54.46,SETE DE SETEMBRO
-27.43,-52.11,SEVERIANO DE ALMEIDA
-29.64,-53.58,SILVEIRA MARTINS
-29.53,-52.52,SINIMBU
-29.42,-53.02,SOBRADINHO
-28.81,-52.51,SOLEDADE
-29.64,-51.68,TABAI
-28.06,-52.01,TAPEJARA
-28.62,-52.87,TAPERA
-30.67,-51.39,TAPES
-29.65,-50.78,TAQUARA
-29.8,-51.86,TAQUARI
-27.4,-53.46,TAQUARUCU DO SUL
-31.28,-51.09,TAVARES
-27.37,-53.75,TENENTE PORTELA
-29.58,-50.07,TERRA DE AREIA
-29.44,-51.8,TEUTONIA
-27.39,-54.08,TIRADENTES DO SUL
-29.47,-54.22,TOROPI
-29.33,-49.72,TORRES
-29.98,-50.13,TRAMANDAI
-29.29,-52.05,TRAVESSEIRO
-27.49,-52.14,TRES ARROIOS
-29.45,-49.92,TRES CACHOEIRAS
-29.51,-50.77,TRES COROAS
-27.77,-54.24,TRES DE MAIO
-29.53,-50.06,TRES FORQUILHAS
-27.61,-52.84,TRES PALMEIRAS
-27.45,-53.93,TRES PASSOS
-27.52,-52.89,TRINDADE DO SUL
-29.94,-51.71,TRIUNFO
-27.65,-54.44,TUCUNDUVA
-29.1,-52.95,TUNAS
-27.92,-51.53,TUPANCI DO SUL
-29.08,-53.83,TUPANCIRETA
-29.47,-51.42,TUPANDI
-27.75,-54.48,TUPARENDI
-31.42,-52.17,TURUCU
-28.04,-54.68,UBIRETAMA
-28.79,-52.03,UNIAO DA SERRA
-29.04,-55.15,UNISTALDA
-29.75,-57.08,URUGUAIANA
-28.51,-50.93,VACARIA
-29.6,-52.68,VALE DO SOL
-29.39,-51.25,VALE REAL
-29.78,-52.18,VALE VERDE
-28.47,-51.84,VANINI
-29.6,-52.19,VENANCIO AIRES
-29.71,-52.5,VERA CRUZ
-28.93,-51.54,VERANOPOLIS
-29.06,-51.85,VESPASIANO CORREA
-27.56,-52.02,VIADUTOS
-30.08,-51.02,VIAMAO
-27.16,-53.4,VICENTE DUTRA
-28.56,-52.74,VICTOR GRAEFF
-28.86,-51.53,VILA FLORES
-28.1,-52.14,VILA LANGARO
-28.53,-52.15,VILA MARIA
-30.34,-53.88,VILA NOVA DO SUL
-27.36,-53.49,VISTA ALEGRE
-28.8,-51.79,VISTA ALEGRE DO PRATA
-27.29,-53.7,VISTA GAUCHA
-28.35,-54.49,VITORIA DAS MISSOES
-29.8,-50.04,XANGRI-LA
-27.61,-51.02,ABDON BATISTA
-26.56,-52.32,ABELARDO LUZ
-27.41,-49.82,AGROLANDIA
-27.26,-49.71,AGRONOMICA
-26.99,-51.55,AGUA DOCE
-27.07,-52.98,AGUAS DE CHAPECO
-26.88,-52.85,AGUAS FRIAS
-27.69,-48.82,AGUAS MORNAS
-27.7,-49.33,ALFREDO WAGNER
-27.45,-51.87,ALTO BELA VISTA
-26.53,-53.33,ANCHIETA
-27.56,-48.98,ANGELINA
-27.68,-51.13,ANITA GARIBALDI
-27.9,-49.12,ANITAPOLIS
-27.51,-48.76,ANTONIO CARLOS
-27.03,-49.39,APIUNA
-27.16,-52.14,ARABUTA
-26.37,-48.72,ARAQUARI
-28.93,-49.48,ARARANGUA
-28.26,-49.01,ARMAZEM
-26.93,-51.33,ARROIO TRINTA
-27.07,-52.45,ARVOREDO
-26.95,-49.37,ASCURRA
-27.42,-49.78,ATALANTA
-27.31,-49.63,AURORA
-28.98,-49.41,BALNEARIO ARROIO DO SILVA
-26.45,-48.61,BALNEARIO BARRA DO SUL
-26.99,-48.63,BALNEARIO CAMBORIU
-29.15,-49.57,BALNEARIO GAIVOTA
-26.76,-53.63,BANDEIRANTE
-26.65,-53.44,BARRA BONITA
-26.63,-48.68,BARRA VELHA
-26.27,-50.46,BELA VISTA DO TOLDO
-26.84,-53.57,BELMONTE
-26.78,-49.36,BENEDITO NOVO
-27.49,-48.65,BIGUACU
-26.91,-49.06,BLUMENAU
-27.74,-49.94,BOCAINA DO SUL
-28.33,-49.62,BOM JARDIM DA SERRA
-26.73,-52.39,BOM JESUS
-26.69,-53.09,BOM JESUS DO OESTE
-27.79,-49.48,BOM RETIRO
-27.13,-48.51,BOMBINHAS
-27.19,-49.07,BOTUVERA
-28.27,-49.16,BRACO DO NORTE
-27.35,-49.88,BRACO DO TROMBUDO
-27.3,-50.86,BRUNOPOLIS
-27.09,-48.91,BRUSQUE
-26.77,-51.01,CACADOR
-27.07,-53.24,CAIBI
-26.6,-51.09,CALMON
-27.02,-48.65,CAMBORIU
-26.19,-49.26,CAMPO ALEGRE
-27.89,-50.76,CAMPO BELO DO SUL
-26.39,-53.07,CAMPO ERE
-27.4,-51.22,CAMPOS NOVOS
-27.26,-48.76,CANELINHA
-26.17,-50.39,CANOINHAS
-27.93,-50.51,CAPAO ALTO
-27.34,-51.61,CAPINZAL
-28.44,-48.95,CAPIVARI DE BAIXO
-27.07,-51.66,CATANDUVAS
-27.16,-52.87,CAXAMBU DO SUL
-27.63,-51.33,CELSO RAMOS
-27.79,-50.87,CERRO NEGRO
-27.59,-49.55,CHAPADAO DO LAGEADO
-27.09,-52.61,CHAPECO
-28.6,-49.32,COCAL DO SUL
-27.23,-52.02,CONCORDIA
-26.98,-52.6,CORDILHEIRA ALTA
-26.9,-52.7,CORONEL FREITAS
-26.51,-52.66,CORONEL MARTINS
-27.58,-50.36,CORREIA PINTO
-26.42,-49.24,CORUPA
-28.67,-49.37,CRICIUMA
-26.89,-53.16,CUNHA PORA
-26.96,-53.09,CUNHATAI
-27.28,-50.58,CURITIBANOS
-26.82,-53.5,DESCANSO
-26.25,-53.64,DIONISIO CERQUEIRA
-26.98,-49.72,DONA EMMA
-26.71,-49.48,DOUTOR PEDRINHO
-26.72,-52.56,ENTRE RIOS
-28.98,-49.64,ERMO
-27.27,-51.44,ERVAL VELHO
-26.85,-52.26,FAXINAL DOS GUEDES
-26.77,-53.34,FLOR DO SERTAO
-27.59,-48.54,FLORIANOPOLIS
-26.64,-52.79,FORMOSA DO SUL
-28.74,-49.47,FORQUILHINHA
-27.02,-50.92,FRAIBURGO
-27.17,-50.8,FREI ROGERIO
-26.45,-52.68,GALVAO
-28.02,-48.61,GAROPABA
-26.02,-48.85,GARUVA
-26.93,-48.95,GASPAR
-27.31,-48.55,GOVERNADOR CELSO RAMOS
-28.18,-49.21,GRAO PARA
-28.33,-49.03,GRAVATAL
-27.08,-48.98,GUABIRUBA
-26.59,-53.51,GUARACIABA
-26.47,-49,GUARAMIRIM
-26.38,-53.52,GUARUJA DO SUL
-27.13,-52.78,GUATAMBU
-27.19,-51.49,HERVAL D'OESTE
-27.18,-51.23,IBIAM
-27.09,-51.36,IBICARE
-27.05,-49.51,IBIRAMA
-28.71,-49.3,ICARA
-26.9,-48.82,ILHOTA
-28.34,-48.82,IMARUI
-28.24,-48.67,IMBITUBA
-27.49,-49.42,IMBUIA
-26.89,-49.23,INDAIAL
-27,-51.24,IOMERE
-27.4,-51.77,IPIRA
-26.98,-53.53,IPORA DO OESTE
-26.63,-52.45,IPUACU
-27.07,-52.13,IPUMIRIM
-26.82,-53.27,IRACEMINHA
-27.02,-51.9,IRANI
-26.65,-52.89,IRATI
-26.23,-50.8,IRINEOPOLIS
-27.29,-52.32,ITA
-26.33,-49.9,ITAIOPOLIS
-26.9,-48.66,ITAJAI
-27.09,-48.61,ITAPEMA
-27.16,-53.71,ITAPIRANGA
-26.11,-48.61,ITAPOA
-27.41,-49.6,ITUPORANGA
-27.17,-51.73,JABORA
-28.99,-49.76,JACINTO MACHADO
-28.61,-49.02,JAGUARUNA
-26.48,-49.06,JARAGUA DO SUL
-26.72,-52.86,JARDINOPOLIS
-27.17,-51.5,JOACABA
-26.3,-48.84,JOINVILLE
-26.95,-49.62,JOSE BOITEUX
-26.39,-52.72,JUPIA
-27.26,-51.55,LACERDOPOLIS
-27.81,-50.32,LAGES
-28.48,-48.78,LAGUNA
-26.85,-52.56,LAJEADO GRANDE
-27.21,-49.73,LAURENTINO
-28.39,-49.39,LAURO MULLER
-26.92,-50.69,LEBON REGIS
-27.5,-49.28,LEOBERTO LEAL
-27.05,-52.06,LINDOIA DO SUL
-27.16,-49.54,LONTRAS
-26.72,-48.93,LUIZ ALVES
-27.13,-51.46,LUZERNA
-26.85,-51.37,MACIEIRA
-26.11,-49.8,MAFRA
-27.41,-48.95,MAJOR GERCINO
-26.36,-50.32,MAJOR VIEIRA
-28.84,-49.45,MARACAJA
-26.76,-53.17,MARAVILHA
-26.8,-52.62,MAREMA
-26.61,-49,MASSARANDUBA
-26.47,-51.14,MATOS COSTA
-28.82,-49.63,MELEIRO
-27.19,-50.07,MIRIM DOCE
-26.77,-53.05,MODELO
-27.1,-53.4,MONDAI
-27.22,-50.98,MONTE CARLO
-26.46,-50.23,MONTE CASTELO
-28.65,-49.21,MORRO DA FUMACA
-28.8,-49.72,MORRO GRANDE
-26.89,-48.65,NAVEGANTES
-26.9,-52.9,NOVA ERECHIM
-26.94,-52.81,NOVA ITABERABA
-27.28,-48.93,NOVA TRENTO
-28.63,-49.49,NOVA VENEZA
-26.44,-52.83,NOVO HORIZONTE
-28.35,-49.29,ORLEANS
-27.48,-50.12,OTACILIO COSTA
-27.34,-51.61,OURO
-26.69,-52.31,OURO VERDE
-27.25,-52.49,PAIAL
-27.92,-50.1,PAINEL
-27.64,-48.66,PALHOCA
-26.34,-53.27,PALMA SOLA
-27.58,-50.15,PALMEIRA
-27.06,-53.16,PALMITOS
-26.37,-50.14,PAPANDUVA
-26.61,-53.67,PARAISO
-29.31,-49.72,PASSO DE TORRES
-26.78,-52.05,PASSOS MAIA
-27.96,-48.68,PAULO LOPES
-28.43,-49.18,PEDRAS GRANDES
-26.76,-48.64,PENHA
-27.37,-51.9,PERITIBA
-27.53,-49.69,PETROLANDIA
-26.76,-48.67,PICARRAS
-26.84,-52.99,PINHALZINHO
-27.05,-51.23,PINHEIRO PRETO
-27.42,-51.77,PIRATUBA
-27.07,-52.86,PLANALTO ALEGRE
-26.74,-49.17,POMERODE
-27.48,-50.38,PONTE ALTA
-27.15,-50.46,PONTE ALTA DO NORTE
-26.87,-52.01,PONTE SERRADA
-27.15,-48.55,PORTO BELO
-26.23,-51.07,PORTO UNIAO
-27.25,-49.93,POUSO REDONDO
-29.19,-49.95,PRAIA GRANDE
-27.22,-51.8,PRESIDENTE CASTELO BRANCO
-27.05,-49.62,PRESIDENTE GETULIO
-27.27,-49.39,PRESIDENTE NEREU
-26.44,-53.59,PRINCESA
-26.72,-52.72,QUILOMBO
-27.67,-49.02,RANCHO QUEIMADO
-26.89,-51.07,RIO DAS ANTAS
-26.94,-50.14,RIO DO CAMPO
-27.19,-49.79,RIO DO OESTE
-27.21,-49.64,RIO DO SUL
-26.73,-49.27,RIO DOS CEDROS
-28.13,-49.1,RIO FORTUNA
-26.25,-49.51,RIO NEGRINHO
-27.86,-49.77,RIO RUFINO
-27.06,-53.32,RIQUEZA
-26.92,-49.36,RODEIO
-26.67,-53.31,ROMELANDIA
-26.98,-50,SALETE
-26.6,-53.05,SALTINHO
-26.9,-51.4,SALTO VELOSO
-28.63,-49.12,SANGAO
-26.96,-50.42,SANTA CECILIA
-26.93,-53.61,SANTA HELENA
-28.03,-49.12,SANTA ROSA DE LIMA
-29.13,-49.7,SANTA ROSA DO SUL
-26.77,-50,SANTA TEREZINHA
-26.61,-53.2,SANTA TEREZINHA DO PROGRESSO
-26.63,-52.68,SANTIAGO DO SUL
-27.68,-48.77,SANTO AMARO DA IMPERATRIZ
-26.25,-49.37,SAO BENTO DO SUL
-26.47,-52.96,SAO BERNARDINO
-27.9,-48.92,SAO BONIFACIO
-27.07,-53,SAO CARLOS
-27.26,-50.44,SAO CRISTOVAO DO SUL
-26.55,-52.53,SAO DOMINGOS
-26.24,-48.63,SAO FRANCISCO DO SUL
-27.27,-48.84,SAO JOAO BATISTA
-26.61,-48.76,SAO JOAO DO ITAPERIU
-27.09,-53.59,SAO JOAO DO OESTE
-29.22,-49.81,SAO JOAO DO SUL
-28.29,-49.93,SAO JOAQUIM
-27.61,-48.62,SAO JOSE
-26.45,-53.49,SAO JOSE DO CEDRO
-27.66,-50.58,SAO JOSE DO CERRITO
-26.35,-52.85,SAO LOURENCO DO OESTE
-28.32,-49.17,SAO LUDGERO
-28.16,-48.97,SAO MARTINHO
-26.69,-53.25,SAO MIGUEL DA BOA VISTA
-26.72,-53.51,SAO MIGUEL D'OESTE
-27.56,-48.8,SAO PEDRO DE ALCANTARA
-26.92,-53,SAUDADES
-26.41,-49.07,SCHROEDER
-27.14,-52.31,SEARA
-26.72,-53.04,SERRA ALTA
-28.59,-49.42,SIDEROPOLIS
-29.11,-49.61,SOMBRIO
-26.73,-52.96,SUL BRASIL
-27.11,-49.99,TAIO
-27.1,-51.24,TANGARA
-26.68,-53.15,TIGRINHOS
-27.24,-48.63,TIJUCAS
-28.83,-49.84,TIMBE DO SUL
-26.82,-49.27,TIMBO
-26.61,-50.67,TIMBO GRANDE
-26.1,-50.32,TRES BARRAS
-28.51,-49.45,TREVISO
-28.55,-49.14,TREZE DE MAIO
-27,-51.4,TREZE TILIAS
-27.29,-49.79,TROMBUDO CENTRAL
-28.46,-49,TUBARAO
-26.96,-53.63,TUNAPOLIS
-28.92,-49.67,TURVO
-26.76,-52.85,UNIAO DO OESTE
-28.01,-49.59,URUBICI
-27.95,-49.87,URUPEMA
-28.51,-49.32,URUSSANGA
-26.86,-52.15,VARGEAO
-27.48,-50.97,VARGEM
-27,-51.74,VARGEM BONITA
-27.39,-49.35,VIDAL RAMOS
-27,-51.15,VIDEIRA
-26.88,-49.83,VITOR MEIRELES
-26.92,-49.79,WITMARSUM
-26.87,-52.4,XANXERE
-27.06,-52.34,XAVANTINA
-26.96,-52.53,XAXIM
-27.45,-51.55,ZORTEA
-10.13,-36.93,AMPARO DE SAO FRANCISCO
-10.28,-37.01,AQUIDABA
-10.91,-37.07,ARACAJU
-11.26,-37.62,ARAUA
-10.75,-37.31,AREIA BRANCA
-10.9,-37.03,BARRA DOS COQUEIROS
-11.14,-37.62,BOQUIM
-10.42,-36.46,BREJO GRANDE
-10.73,-37.49,CAMPO DO BRITO
-10.13,-36.98,CANHOBA
-9.64,-37.78,CANINDE DE SAO FRANCISCO
-10.5,-37.05,CAPELA
-10.36,-37.7,CARIRA
-10.64,-36.98,CARMOPOLIS
-10.25,-36.88,CEDRO DE SAO JOAO
-11.47,-37.75,CRISTINAPOLIS
-10.35,-37.18,CUMBE
-10.68,-37.14,DIVINA PASTORA
-11.26,-37.43,ESTANCIA
-10.26,-37.31,FEIRA NOVA
-10.54,-37.53,FREI PAULO
-9.96,-37.08,GARARU
-10.68,-36.98,GENERAL MAYNARD
-10.22,-37.19,GRACHO CARDOSO
-10.43,-36.54,ILHA DAS FLORES
-11.51,-37.51,INDIAROBA
-10.68,-37.42,ITABAIANA
-11.27,-37.79,ITABAIANINHA
-10.12,-37.1,ITABI
-10.99,-37.31,ITAPORANGA D'AJUDA
-10.59,-36.94,JAPARATUBA
-10.34,-36.8,JAPOATA
-10.91,-37.65,LAGARTO
-10.8,-37.17,LARANJEIRAS
-10.66,-37.54,MACAMBIRA
-10.34,-36.92,MALHADA DOS BOIS
-10.65,-37.3,MALHADOR
-10.73,-37.08,MARUIM
-10.57,-37.34,MOITA BONITA
-10.02,-37.56,MONTE ALEGRE DE SERGIPE
-10.42,-36.95,MURIBECA
-10.32,-36.57,NEOPOLIS
-10.44,-37.48,NOSSA SENHORA APARECIDA
-10.21,-37.42,NOSSA SENHORA DA GLORIA
-10.49,-37.19,NOSSA SENHORA DAS DORES
-10.07,-37.05,NOSSA SENHORA DE LOURDES
-10.85,-37.12,NOSSA SENHORA DO SOCORRO
-10.45,-36.65,PACATUBA
-10.61,-37.68,PEDRA MOLE
-11.19,-37.67,PEDRINHAS
-10.56,-37.72,PINHAO
-10.73,-36.85,PIRAMBU
-9.8,-37.68,POCO REDONDO
-10.7,-38.18,POCO VERDE
-9.91,-37.27,PORTO DA FOLHA
-10.21,-36.84,PROPRIA
-11.06,-37.72,RIACHAO DO DANTAS
-10.72,-37.18,RIACHUELO
-10.53,-37.41,RIBEIROPOLIS
-10.69,-37.03,ROSARIO DO CATETE
-11.03,-37.47,SALGADO
-11.35,-37.44,SANTA LUZIA DO ITANHY
-10.64,-37.19,SANTA ROSA DE LIMA
-10.29,-36.6,SANTANA DO SAO FRANCISCO
-10.78,-37.05,SANTO AMARO DAS BROTAS
-11.01,-37.2,SAO CRISTOVAO
-10.79,-37.56,SAO DOMINGOS
-10.33,-36.88,SAO FRANCISCO
-10.38,-37.38,SAO MIGUEL DO ALEIXO
-10.73,-37.81,SIMAO DIAS
-10.6,-37.11,SIRIRI
-10.2,-36.88,TELHA
-11.18,-37.99,TOBIAS BARRETO
-11.37,-37.84,TOMAR DO GERU
-11.38,-37.65,UMBAUBA
-21.68,-51.07,ADAMANTINA
-21.23,-49.64,ADOLFO
-22.05,-46.97,AGUAI
-21.93,-46.71,AGUAS DA PRATA
-22.47,-46.63,AGUAS DE LINDOIA
-22.88,-49.23,AGUAS DE SANTA BARBARA
-22.59,-47.87,AGUAS DE SAO PEDRO
-22.46,-48.98,AGUDOS
-23.55,-47.89,ALAMBARI
-21.95,-51.41,ALFREDO MARCONDES
-20.52,-49.05,ALTAIR
-21.02,-47.37,ALTINOPOLIS
-21.58,-50.16,ALTO ALEGRE
-23.53,-47.26,ALUMINIO
-20.32,-49.91,ALVARES FLORENCE
-22.07,-51.47,ALVARES MACHADO
-22.08,-49.71,ALVARO DE CARVALHO
-22.44,-49.76,ALVINLANDIA
-22.73,-47.33,AMERICANA
-21.72,-48.1,AMERICO BRASILIENSE
-20.29,-49.73,AMERICO DE CAMPOS
-22.7,-46.76,AMPARO
-22.12,-47.66,ANALANDIA
-20.89,-51.37,ANDRADINA
-23.49,-48.41,ANGATUBA
-22.78,-48.12,ANHEMBI
-22.29,-51.38,ANHUMAS
-22.84,-45.23,APARECIDA
-20.44,-50.88,APARECIDA D'OESTE
-24.5,-48.84,APIAI
-23.43,-47.06,ARACARIGUAMA
-21.2,-50.43,ARACATUBA
-23.5,-47.61,ARACOIABA DA SERRA
-20.09,-47.78,ARAMINA
-23.13,-49.05,ARANDU
-22.67,-44.44,ARAPEI
-21.79,-48.17,ARARAQUARA
-22.35,-47.38,ARARAS
-21.77,-50.46,ARCO-IRIS
-22.02,-48.91,AREALVA
-22.58,-44.69,AREIAS
-22.66,-48.66,AREIOPOLIS
-21.18,-48.78,ARIRANHA
-22.57,-47.17,ARTUR NOGUEIRA
-23.39,-46.32,ARUJA
-20.15,-50.72,ASPASIA
-22.66,-50.41,ASSIS
-23.11,-46.55,ATIBAIA
-20.68,-50.55,AURIFLAMA
-22.14,-49.33,AVAI
-21.46,-49.95,AVANHANDAVA
-23.09,-48.92,AVARE
-20.91,-49.44,BADY BASSITT
-21.9,-49.35,BALBINOS
-20.73,-49.58,BALSAMO
-22.68,-44.32,BANANAL
-23.62,-49.56,BARAO DE ANTONINA
-21.26,-49.94,BARBOSA
-22.07,-48.74,BARIRI
-22.49,-48.55,BARRA BONITA
-24.47,-49.02,BARRA DO CHAPEU
-24.75,-48.5,BARRA DO TURVO
-20.55,-48.56,BARRETOS
-21.19,-48.16,BARRINHA
-23.51,-46.87,BARUERI
-21.92,-50.73,BASTOS
-20.89,-47.58,BATATAIS
-22.31,-49.06,BAURU
-20.94,-48.47,BEBEDOURO
-21.27,-50.81,BENTO DE ABREU
-23.01,-49.47,BERNARDINO DE CAMPOS
-23.85,-46.13,BERTIOGA
-21.4,-50.47,BILAC
-21.28,-50.34,BIRIGUI
-23.57,-46.03,BIRITIBA-MIRIM
-21.99,-48.39,BOA ESPERANCA DO SUL
-22.13,-48.51,BOCAINA
-23.1,-48.25,BOFETE
-23.28,-47.67,BOITUVA
-23.13,-46.46,BOM JESUS DOS PERDOES
-24.31,-49.14,BOM SUCESSO DE ITARARE
-22.27,-50.53,BORA
-22.19,-48.77,BORACEIA
-21.62,-49.07,BORBOREMA
-22.56,-48.97,BOREBI
-22.88,-48.44,BOTUCATU
-22.95,-46.54,BRAGANCA PAULISTA
-21.49,-50.31,BRAUNA
-21.16,-50.18,BREJO ALEGRE
-20.99,-47.65,BRODOSQUI
-22.28,-48.12,BROTAS
-23.79,-48.59,BURI
-21.06,-50.14,BURITAMA
-20.19,-47.7,BURITIZAL
-22.45,-49.33,CABRALIA PAULISTA
-23.3,-47.13,CABREUVA
-23.1,-45.7,CACAPAVA
-22.66,-45,CACHOEIRA PAULISTA
-21.52,-46.64,CACONDE
-21.8,-49.61,CAFELANDIA
-22.01,-51.23,CAIABU
-23.36,-46.74,CAIEIRAS
-21.83,-51.99,CAIUA
-23.35,-46.87,CAJAMAR
-24.73,-48.12,CAJATI
-20.88,-48.8,CAJOBI
-21.27,-47.3,CAJURU
-23.59,-48.47,CAMPINA DO MONTE ALEGRE
-22.9,-47.06,CAMPINAS
-23.2,-46.78,CAMPO LIMPO PAULISTA
-22.73,-45.59,CAMPOS DO JORDAO
-22.6,-50,CAMPOS NOVOS PAULISTA
-25.01,-47.92,CANANEIA
-22.7,-45.05,CANAS
-22.74,-50.38,CANDIDO MOTA
-21.32,-48.63,CANDIDO RODRIGUES
-23,-49.78,CANITAR
-24,-48.34,CAPAO BONITO
-23.47,-47.73,CAPELA DO ALTO
-22.99,-47.5,CAPIVARI
-23.62,-45.41,CARAGUATATUBA
-23.52,-46.83,CARAPICUIBA
-20.08,-49.91,CARDOSO
-21.77,-47.08,CASA BRANCA
-21.28,-47.17,CASSIA DOS COQUEIROS
-20.87,-51.48,CASTILHO
-21.13,-48.97,CATANDUVA
-21.04,-49.05,CATIGUA
-20.9,-49.26,CEDRAL
-23.03,-49.16,CERQUEIRA CESAR
-23.16,-47.74,CERQUILHO
